sequence,depth,T_HW_ms,cycles,MMAC,weights,bottlenecks,block_cycles,hw_feasible_on_bitstream,infeasible_at
32-32-64-32-64-64,6,27.557520,2755752,276.249600,13403,PW-DW-DW-PW-PW-PW,979200/937156/238196/154800/165600/280800,0,b2 G*Cin=2560
32-32-64-64-32-64,6,27.557520,2755752,276.249600,13403,PW-DW-DW-PW-PW-PW,979200/937156/238196/280800/154800/165600,0,b2 G*Cin=2560
32-48-32-64-32-64,6,27.592880,2759288,266.803200,11211,PW-DW-DW-PW-PW-PW,979200/937156/356932/165600/154800/165600,0,b2 G*Cin=2560
32-48-48-64-16-64,6,27.592880,2759288,263.116800,10955,PW-DW-DW-PW-PW-PW,979200/937156/356932/223200/140400/122400,0,b2 G*Cin=2560
32-48-32-16-64-64,6,27.592880,2759288,257.356800,10555,PW-DW-DW-PW-PW-PW,979200/937156/356932/82800/122400/280800,0,b2 G*Cin=2560
32-32-16-48-64-64,6,27.611520,2761152,246.297600,11323,PW-DW-DW-PW-PW-PW,979200/937156/238196/102600/223200/280800,0,b2 G*Cin=2560
32-48-64-48-64,5,27.628880,2762888,286.848000,12603,PW-DW-DW-PW-PW,979200/937156/356932/266400/223200,0,b2 G*Cin=2560
32-16-32-64-64-64,6,27.630160,2763016,252.057600,13259,PW-DW-DW-PW-PW-PW,979200/937156/119460/165600/280800/280800,0,b2 G*Cin=2560
32-64-64-16-32-64,6,27.664240,2766424,296.294400,11723,PW-DW-DW-PW-PW-PW,979200/937156/475668/140400/68400/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-32-48-64,5,27.664240,2766424,277.401600,10411,PW-DW-DW-PW-PW,979200/937156/475668/151200/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-16-64-48-64,6,27.665520,2766552,235.238400,10555,PW-DW-DW-PW-PW-PW,979200/937156/238196/122400/266400/223200,0,b2 G*Cin=2560
32-64-16-16-48-64,6,27.718240,2771824,255.283200,8875,PW-DW-DW-PW-PW-PW,979200/937156/475668/54000/102600/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-48-32-48-64,6,27.736880,2773688,277.862400,11979,PW-DW-DW-PW-PW-PW,979200/937156/356932/126000/151200/223200,0,b2 G*Cin=2560
32-48-48-48-32-64,6,27.736880,2773688,274.176000,11723,PW-DW-DW-PW-PW-PW,979200/937156/356932/208800/126000/165600,0,b2 G*Cin=2560
32-48-64-48-16-64,6,27.736880,2773688,270.489600,11467,PW-DW-DW-PW-PW-PW,979200/937156/356932/266400/111600/122400,0,b2 G*Cin=2560
32-64-32-48-16-64,6,27.772240,2777224,261.043200,9275,PW-DW-DW-PW-PW-PW,979200/937156/475668/151200/111600/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-16-64-16-64,6,27.772240,2777224,242.611200,7995,PW-DW-DW-PW-PW-PW,979200/937156/475668/122400/140400/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-48-64-64,5,27.772880,2777288,290.534400,12859,PW-DW-DW-PW-PW,979200/937156/356932/223200/280800,0,b2 G*Cin=2560
32-64-48-32-32-64,6,27.808240,2780824,296.294400,11723,PW-DW-DW-PW-PW-PW,979200/937156/475668/126000/97200/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-16-48-32-64,6,27.862240,2786224,261.043200,9275,PW-DW-DW-PW-PW-PW,979200/937156/475668/102600/126000/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-48-16-64-64,6,27.880880,2788088,274.176000,11723,PW-DW-DW-PW-PW-PW,979200/937156/356932/111600/122400/280800,0,b2 G*Cin=2560
32-48-16-32-64-64,6,27.880880,2788088,261.043200,10811,PW-DW-DW-PW-PW-PW,979200/937156/356932/68400/165600/280800,0,b2 G*Cin=2560
32-64-16-64-64,5,27.952240,2795224,270.028800,9899,PW-DW-DW-PW-PW,979200/937156/475668/122400/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-48-48-48-64,6,27.953520,2795352,259.430400,12235,PW-DW-DW-PW-PW-PW,979200/937156/238196/208800/208800/223200,0,b2 G*Cin=2560
32-64-32-16-48-64,6,28.006240,2800624,275.788800,10299,PW-DW-DW-PW-PW-PW,979200/937156/475668/82800/102600/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-64-32-48-64,6,28.024880,2802488,298.368000,13403,PW-DW-DW-PW-PW-PW,979200/937156/356932/154800/151200/223200,0,b2 G*Cin=2560
32-48-16-48-48-64,6,28.078880,2807888,253.670400,10299,PW-DW-DW-PW-PW-PW,979200/937156/356932/102600/208800/223200,0,b2 G*Cin=2560
32-16-64-48-64-64,6,28.091560,2809156,261.504000,13915,PW-DW-PW-PW-PW-PW,979200/937156/122400/266400/223200/280800,0,b2 G*Cin=2560
32-16-64-64-48-64,6,28.091560,2809156,261.504000,13915,PW-DW-PW-PW-PW-PW,979200/937156/122400/280800/266400/223200,0,b2 G*Cin=2560
32-64-64-32-32-64,6,28.096240,2809624,320.486400,13403,PW-DW-DW-PW-PW-PW,979200/937156/475668/154800/97200/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-32-48-64-64,6,28.097520,2809752,266.803200,12747,PW-DW-DW-PW-PW-PW,979200/937156/238196/151200/223200/280800,0,b2 G*Cin=2560
32-32-32-64-48-64,6,28.097520,2809752,259.430400,12235,PW-DW-DW-PW-PW-PW,979200/937156/238196/165600/266400/223200,0,b2 G*Cin=2560
32-48-48-64-32-64,6,28.168880,2816888,294.681600,13147,PW-DW-DW-PW-PW-PW,979200/937156/356932/223200/154800/165600,0,b2 G*Cin=2560
32-48-64-16-64-64,6,28.168880,2816888,290.995200,12891,PW-DW-DW-PW-PW-PW,979200/937156/356932/140400/122400/280800,0,b2 G*Cin=2560
32-48-64-64-16-64,6,28.168880,2816888,290.995200,12891,PW-DW-DW-PW-PW-PW,979200/937156/356932/280800/140400/122400,0,b2 G*Cin=2560
32-48-32-32-64-64,6,28.168880,2816888,281.548800,12235,PW-DW-DW-PW-PW-PW,979200/937156/356932/97200/165600/280800,0,b2 G*Cin=2560
32-64-32-64-16-64,6,28.204240,2820424,274.176000,10187,PW-DW-DW-PW-PW-PW,979200/937156/475668/165600/140400/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-16-48-64-64-64,6,28.206160,2820616,272.563200,14683,PW-DW-DW-PW-PW-PW,979200/937156/119460/223200/280800/280800,0,b2 G*Cin=2560
32-64-48-48-64,5,28.240240,2824024,305.280000,12347,PW-DW-DW-PW-PW,979200/937156/475668/208800/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-48-16-48-64,6,28.294240,2829424,296.294400,11723,PW-DW-DW-PW-PW-PW,979200/937156/475668/111600/102600/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-64-48-32-64,6,28.312880,2831288,298.368000,13403,PW-DW-DW-PW-PW-PW,979200/937156/356932/266400/126000/165600,0,b2 G*Cin=2560
32-64-32-48-32-64,6,28.348240,2834824,288.921600,11211,PW-DW-DW-PW-PW-PW,979200/937156/475668/151200/126000/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-48-48-16-64,6,28.348240,2834824,288.921600,11211,PW-DW-DW-PW-PW-PW,979200/937156/475668/208800/111600/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-16-64-32-64,6,28.348240,2834824,274.176000,10187,PW-DW-DW-PW-PW-PW,979200/937156/475668/122400/154800/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-16-32-48-64,6,28.348240,2834824,272.102400,10043,PW-DW-DW-PW-PW-PW,979200/937156/475668/68400/151200/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-64-64-64,5,28.348880,2834888,318.412800,14795,PW-DW-DW-PW-PW,979200/937156/356932/280800/280800,0,b2 G*Cin=2560
32-64-32-64-64,5,28.384240,2838424,301.593600,12091,PW-DW-DW-PW-PW,979200/937156/475668/165600/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-16-64-64-64,6,28.385520,2838552,266.803200,12747,PW-DW-DW-PW-PW-PW,979200/937156/238196/122400/280800/280800,0,b2 G*Cin=2560
32-48-48-32-64-64,6,28.456880,2845688,302.054400,13659,PW-DW-DW-PW-PW-PW,979200/937156/356932/126000/165600/280800,0,b2 G*Cin=2560
32-64-16-16-64-64,6,28.492240,2849224,275.788800,10299,PW-DW-DW-PW-PW-PW,979200/937156/475668/54000/122400/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-64-48-48-64,6,28.529520,2852952,279.936000,13659,PW-DW-DW-PW-PW-PW,979200/937156/238196/266400/208800/223200,0,b2 G*Cin=2560
32-48-32-48-48-64,6,28.564880,2856488,277.862400,11979,PW-DW-DW-PW-PW-PW,979200/937156/356932/151200/208800/223200,0,b2 G*Cin=2560
32-64-64-16-48-64,6,28.582240,2858224,316.800000,13147,PW-DW-DW-PW-PW-PW,979200/937156/475668/140400/102600/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-32-32-48-64,6,28.636240,2863624,296.294400,11723,PW-DW-DW-PW-PW-PW,979200/937156/475668/97200/151200/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-48-48-64-64,6,28.673520,2867352,287.308800,14171,PW-DW-DW-PW-PW-PW,979200/937156/238196/208800/223200/280800,0,b2 G*Cin=2560
32-32-48-64-48-64,6,28.673520,2867352,283.622400,13915,PW-DW-DW-PW-PW-PW,979200/937156/238196/223200/266400/223200,0,b2 G*Cin=2560
32-48-64-32-64-64,6,28.744880,2874488,322.560000,15083,PW-DW-DW-PW-PW-PW,979200/937156/356932/154800/165600/280800,0,b2 G*Cin=2560
32-48-64-64-32-64,6,28.744880,2874488,322.560000,15083,PW-DW-DW-PW-PW-PW,979200/937156/356932/280800/154800/165600,0,b2 G*Cin=2560
32-64-32-64-32-64,6,28.780240,2878024,305.740800,12379,PW-DW-DW-PW-PW-PW,979200/937156/475668/165600/154800/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-48-64-16-64,6,28.780240,2878024,305.740800,12379,PW-DW-DW-PW-PW-PW,979200/937156/475668/223200/140400/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-32-16-64-64,6,28.780240,2878024,296.294400,11723,PW-DW-DW-PW-PW-PW,979200/937156/475668/82800/122400/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-16-48-64-64,6,28.798880,2879888,281.548800,12235,PW-DW-DW-PW-PW-PW,979200/937156/356932/102600/223200/280800,0,b2 G*Cin=2560
32-16-64-64-64-64,6,28.811560,2881156,293.068800,16107,PW-DW-PW-PW-PW-PW,979200/937156/122400/280800/280800/280800,0,b2 G*Cin=2560
32-64-64-48-64,5,28.816240,2881624,333.158400,14283,PW-DW-DW-PW-PW,979200/937156/475668/266400/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-32-64-64-64,6,28.817520,2881752,290.995200,14427,PW-DW-DW-PW-PW-PW,979200/937156/238196/165600/280800/280800,0,b2 G*Cin=2560
32-48-16-64-48-64,6,28.852880,2885288,270.489600,11467,PW-DW-DW-PW-PW-PW,979200/937156/356932/122400/266400/223200,0,b2 G*Cin=2560
32-64-48-32-48-64,6,28.924240,2892424,320.486400,13403,PW-DW-DW-PW-PW-PW,979200/937156/475668/126000/151200/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-48-48-32-64,6,28.924240,2892424,316.800000,13147,PW-DW-DW-PW-PW-PW,979200/937156/475668/208800/126000/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-64-48-16-64,6,28.924240,2892424,316.800000,13147,PW-DW-DW-PW-PW-PW,979200/937156/475668/266400/111600/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-48-64-64,5,28.960240,2896024,333.158400,14283,PW-DW-DW-PW-PW,979200/937156/475668/223200/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-48-16-64-64,6,29.068240,2906824,316.800000,13147,PW-DW-DW-PW-PW-PW,979200/937156/475668/111600/122400/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-16-32-64-64,6,29.068240,2906824,296.294400,11723,PW-DW-DW-PW-PW-PW,979200/937156/475668/68400/165600/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-48-48-48-64,6,29.140880,2914088,302.054400,13659,PW-DW-DW-PW-PW-PW,979200/937156/356932/208800/208800/223200,0,b2 G*Cin=2560
32-64-64-32-48-64,6,29.212240,2921224,344.678400,15083,PW-DW-DW-PW-PW-PW,979200/937156/475668/154800/151200/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-64-48-64-64,6,29.249520,2924952,307.814400,15595,PW-DW-DW-PW-PW-PW,979200/937156/238196/266400/223200/280800,0,b2 G*Cin=2560
32-32-64-64-48-64,6,29.249520,2924952,307.814400,15595,PW-DW-DW-PW-PW-PW,979200/937156/238196/280800/266400/223200,0,b2 G*Cin=2560
32-64-16-48-48-64,6,29.266240,2926624,288.921600,11211,PW-DW-DW-PW-PW-PW,979200/937156/475668/102600/208800/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-32-48-64-64,6,29.284880,2928488,305.740800,13915,PW-DW-DW-PW-PW-PW,979200/937156/356932/151200/223200/280800,0,b2 G*Cin=2560
32-48-32-64-48-64,6,29.284880,2928488,298.368000,13403,PW-DW-DW-PW-PW-PW,979200/937156/356932/165600/266400/223200,0,b2 G*Cin=2560
32-64-48-64-32-64,6,29.356240,2935624,337.305600,14571,PW-DW-DW-PW-PW-PW,979200/937156/475668/223200/154800/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-64-16-64-64,6,29.356240,2935624,337.305600,14571,PW-DW-DW-PW-PW-PW,979200/937156/475668/140400/122400/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-64-64-16-64,6,29.356240,2935624,337.305600,14571,PW-DW-DW-PW-PW-PW,979200/937156/475668/280800/140400/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-32-32-64-64,6,29.356240,2935624,320.486400,13403,PW-DW-DW-PW-PW-PW,979200/937156/475668/97200/165600/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-48-64-64-64,6,29.393520,2939352,315.187200,16107,PW-DW-DW-PW-PW-PW,979200/937156/238196/223200/280800/280800,0,b2 G*Cin=2560
32-64-64-48-32-64,6,29.500240,2950024,344.678400,15083,PW-DW-DW-PW-PW-PW,979200/937156/475668/266400/126000/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-64-64-64,5,29.536240,2953624,364.723200,16475,PW-DW-DW-PW-PW,979200/937156/475668/280800/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-16-64-64-64,6,29.572880,2957288,302.054400,13659,PW-DW-DW-PW-PW-PW,979200/937156/356932/122400/280800/280800,0,b2 G*Cin=2560
32-64-48-32-64-64,6,29.644240,2964424,344.678400,15083,PW-DW-DW-PW-PW-PW,979200/937156/475668/126000/165600/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-64-48-48-64,6,29.716880,2971688,326.246400,15339,PW-DW-DW-PW-PW-PW,979200/937156/356932/266400/208800/223200,0,b2 G*Cin=2560
32-64-32-48-48-64,6,29.752240,2975224,316.800000,13147,PW-DW-DW-PW-PW-PW,979200/937156/475668/151200/208800/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-48-48-64-64,6,29.860880,2986088,329.932800,15595,PW-DW-DW-PW-PW-PW,979200/937156/356932/208800/223200/280800,0,b2 G*Cin=2560
32-48-48-64-48-64,6,29.860880,2986088,326.246400,15339,PW-DW-DW-PW-PW-PW,979200/937156/356932/223200/266400/223200,0,b2 G*Cin=2560
32-64-64-32-64-64,6,29.932240,2993224,368.870400,16763,PW-DW-DW-PW-PW-PW,979200/937156/475668/154800/165600/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-64-64-32-64,6,29.932240,2993224,368.870400,16763,PW-DW-DW-PW-PW-PW,979200/937156/475668/280800/154800/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-64-64-64-64,6,29.969520,2996952,339.379200,17787,PW-DW-DW-PW-PW-PW,979200/937156/238196/280800/280800/280800,0,b2 G*Cin=2560
32-64-16-48-64-64,6,29.986240,2998624,316.800000,13147,PW-DW-DW-PW-PW-PW,979200/937156/475668/102600/223200/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-32-64-64-64,6,30.004880,3000488,329.932800,15595,PW-DW-DW-PW-PW-PW,979200/937156/356932/165600/280800/280800,0,b2 G*Cin=2560
32-64-16-64-48-64,6,30.040240,3004024,305.740800,12379,PW-DW-DW-PW-PW-PW,979200/937156/475668/122400/266400/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
48-16-64,3,30.250120,3025012,125.337600,2539,PW-DW-PW,1497600/1405012/122400,0,b2 G*Cin=3840
32-64-48-48-48-64,6,30.328240,3032824,344.678400,15083,PW-DW-DW-PW-PW-PW,979200/937156/475668/208800/208800/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-64-48-64-64,6,30.436880,3043688,354.124800,17275,PW-DW-DW-PW-PW-PW,979200/937156/356932/266400/223200/280800,0,b2 G*Cin=2560
32-48-64-64-48-64,6,30.436880,3043688,354.124800,17275,PW-DW-DW-PW-PW-PW,979200/937156/356932/280800/266400/223200,0,b2 G*Cin=2560
32-64-32-48-64-64,6,30.472240,3047224,344.678400,15083,PW-DW-DW-PW-PW-PW,979200/937156/475668/151200/223200/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-32-64-48-64,6,30.472240,3047224,337.305600,14571,PW-DW-DW-PW-PW-PW,979200/937156/475668/165600/266400/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-48-64-64-64,6,30.580880,3058088,357.811200,17531,PW-DW-DW-PW-PW-PW,979200/937156/356932/223200/280800/280800,0,b2 G*Cin=2560
32-64-16-64-64-64,6,30.760240,3076024,337.305600,14571,PW-DW-DW-PW-PW-PW,979200/937156/475668/122400/280800/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-64-48-48-64,6,30.904240,3090424,372.556800,17019,PW-DW-DW-PW-PW-PW,979200/937156/475668/266400/208800/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-48-48-64-64,6,31.048240,3104824,372.556800,17019,PW-DW-DW-PW-PW-PW,979200/937156/475668/208800/223200/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-48-64-48-64,6,31.048240,3104824,368.870400,16763,PW-DW-DW-PW-PW-PW,979200/937156/475668/223200/266400/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-64-64-64-64,6,31.156880,3115688,385.689600,19467,PW-DW-DW-PW-PW-PW,979200/937156/356932/280800/280800/280800,0,b2 G*Cin=2560
32-64-32-64-64-64,6,31.192240,3119224,368.870400,16763,PW-DW-DW-PW-PW-PW,979200/937156/475668/165600/280800/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
48-32-64,3,31.408080,3140808,186.393600,4475,PW-DW-DW,1497600/1405012/238196,0,b2 G*Cin=3840
48-16-16-64,4,31.444720,3144472,131.097600,2939,PW-DW-DW-PW,1497600/1405012/119460/122400,0,b2 G*Cin=3840
32-64-64-48-64-64,6,31.624240,3162424,400.435200,18955,PW-DW-DW-PW-PW-PW,979200/937156/475668/266400/223200/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-64-64-48-64,6,31.624240,3162424,400.435200,18955,PW-DW-DW-PW-PW-PW,979200/937156/475668/280800/266400/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-48-64-64-64,6,31.768240,3176824,400.435200,18955,PW-DW-DW-PW-PW-PW,979200/937156/475668/223200/280800/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
48-16-32-64,4,31.876720,3187672,151.603200,4363,PW-DW-DW-PW,1497600/1405012/119460/165600,0,b2 G*Cin=3840
48-16-16-16-64,5,31.984720,3198472,136.857600,3339,PW-DW-DW-PW-PW,1497600/1405012/119460/54000/122400,0,b2 G*Cin=3840
48-16-32-16-64,5,32.272720,3227272,146.304000,3995,PW-DW-DW-PW-PW,1497600/1405012/119460/82800/122400,0,b2 G*Cin=3840
32-64-64-64-64-64,6,32.344240,3234424,432.000000,21147,PW-DW-DW-PW-PW-PW,979200/937156/475668/280800/280800/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
48-16-48-64,4,32.452720,3245272,172.108800,5787,PW-DW-DW-PW,1497600/1405012/119460/223200,0,b2 G*Cin=3840
48-16-16-16-16-64,6,32.524720,3252472,142.617600,3739,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/54000/54000/122400,0,b2 G*Cin=3840
48-16-16-32-64,5,32.560720,3256072,157.363200,4763,PW-DW-DW-PW-PW,1497600/1405012/119460/68400/165600,0,b2 G*Cin=3840
48-16-48-16-64,5,32.560720,3256072,155.750400,4651,PW-DW-DW-PW-PW,1497600/1405012/119460/111600/122400,0,b2 G*Cin=3840
48-48-64,3,32.595440,3259544,247.449600,6411,PW-DW-DW,1497600/1405012/356932,0,b2 G*Cin=3840
48-32-16-64,4,32.632080,3263208,181.094400,4107,PW-DW-DW-PW,1497600/1405012/238196/122400,0,b2 G*Cin=3840
48-16-32-16-16-64,6,32.812720,3281272,152.064000,4395,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/82800/54000/122400,0,b2 G*Cin=3840
48-16-32-32-64,5,32.848720,3284872,170.496000,5675,PW-DW-DW-PW-PW,1497600/1405012/119460/97200/165600,0,b2 G*Cin=3840
48-16-64-16-64,5,32.878120,3287812,165.196800,5307,PW-DW-PW-PW-PW,1497600/1405012/122400/140400/122400,0,b2 G*Cin=3840
48-16-16-32-16-64,6,32.956720,3295672,152.064000,4395,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/68400/82800/122400,0,b2 G*Cin=3840
48-16-64-64,4,33.058120,3305812,192.614400,7211,PW-DW-PW-PW,1497600/1405012/122400/280800,0,b2 G*Cin=3840
48-32-32-64,4,33.064080,3306408,205.286400,5787,PW-DW-DW-PW,1497600/1405012/238196/165600,0,b2 G*Cin=3840
48-16-16-16-32-64,6,33.100720,3310072,163.123200,5163,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/54000/68400/165600,0,b2 G*Cin=3840
48-16-48-16-16-64,6,33.100720,3310072,161.510400,5051,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/111600/54000/122400,0,b2 G*Cin=3840
48-16-48-32-64,5,33.136720,3313672,183.628800,6587,PW-DW-DW-PW-PW,1497600/1405012/119460/126000/165600,0,b2 G*Cin=3840
48-32-16-16-64,5,33.172080,3317208,186.854400,4507,PW-DW-DW-PW-PW,1497600/1405012/238196/54000/122400,0,b2 G*Cin=3840
48-16-32-32-16-64,6,33.244720,3324472,165.196800,5307,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/97200/82800/122400,0,b2 G*Cin=3840
48-16-32-16-32-64,6,33.388720,3338872,172.569600,5819,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/82800/68400/165600,0,b2 G*Cin=3840
48-16-64-16-16-64,6,33.418120,3341812,170.956800,5707,PW-DW-PW-PW-PW-PW,1497600/1405012/122400/140400/54000/122400,0,b2 G*Cin=3840
48-16-64-32-64,5,33.454120,3345412,196.761600,7499,PW-DW-PW-PW-PW,1497600/1405012/122400/154800/165600,0,b2 G*Cin=3840
48-32-32-16-64,5,33.460080,3346008,199.987200,5419,PW-DW-DW-PW-PW,1497600/1405012/238196/82800/122400,0,b2 G*Cin=3840
48-16-16-48-64,5,33.478720,3347872,177.868800,6187,PW-DW-DW-PW-PW,1497600/1405012/119460/102600/223200,0,b2 G*Cin=3840
48-16-48-32-16-64,6,33.532720,3353272,178.329600,6219,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/126000/82800/122400,0,b2 G*Cin=3840
48-16-16-32-32-64,6,33.532720,3353272,176.256000,6075,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/68400/97200/165600,0,b2 G*Cin=3840
48-16-16-48-16-64,6,33.586720,3358672,161.510400,5051,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/102600/111600/122400,0,b2 G*Cin=3840
48-32-48-64,4,33.640080,3364008,229.478400,7467,PW-DW-DW-PW,1497600/1405012/238196/223200,0,b2 G*Cin=3840
48-16-48-16-32-64,6,33.676720,3367672,182.016000,6475,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/111600/68400/165600,0,b2 G*Cin=3840
48-32-16-16-16-64,6,33.712080,3371208,192.614400,4907,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/54000/54000/122400,0,b2 G*Cin=3840
48-32-48-16-64,5,33.748080,3374808,213.120000,6331,PW-DW-DW-PW-PW,1497600/1405012/238196/111600/122400,0,b2 G*Cin=3840
48-32-16-32-64,5,33.748080,3374808,207.360000,5931,PW-DW-DW-PW-PW,1497600/1405012/238196/68400/165600,0,b2 G*Cin=3840
48-64-64,3,33.782800,3378280,308.505600,8347,PW-DW-DW,1497600/1405012/475668,0,b2 G*Cin=3840;b3 G*Cin=2560
48-48-16-64,4,33.819440,3381944,231.091200,5275,PW-DW-DW-PW,1497600/1405012/356932/122400,0,b2 G*Cin=3840
48-16-32-32-32-64,6,33.820720,3382072,189.388800,6987,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/97200/97200/165600,0,b2 G*Cin=3840
48-16-64-32-16-64,6,33.850120,3385012,191.462400,7131,PW-DW-PW-PW-PW-PW,1497600/1405012/122400/154800/82800/122400,0,b2 G*Cin=3840
48-16-32-48-64,5,33.964720,3396472,194.688000,7355,PW-DW-DW-PW-PW,1497600/1405012/119460/151200/223200,0,b2 G*Cin=3840
48-16-64-16-32-64,6,33.994120,3399412,191.462400,7131,PW-DW-PW-PW-PW-PW,1497600/1405012/122400/140400/68400/165600,0,b2 G*Cin=3840
48-32-32-16-16-64,6,34.000080,3400008,205.747200,5819,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/82800/54000/122400,0,b2 G*Cin=3840
48-16-16-16-48-64,6,34.018720,3401872,183.628800,6587,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/54000/102600/223200,0,b2 G*Cin=3840
48-32-64-16-64,5,34.036080,3403608,226.252800,7243,PW-DW-DW-PW-PW,1497600/1405012/238196/140400/122400,0,b2 G*Cin=3840
48-32-32-32-64,5,34.036080,3403608,224.179200,7099,PW-DW-DW-PW-PW,1497600/1405012/238196/97200/165600,0,b2 G*Cin=3840
48-16-32-48-16-64,6,34.072720,3407272,178.329600,6219,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/151200/111600/122400,0,b2 G*Cin=3840
48-16-16-64-16-64,6,34.072720,3407272,170.956800,5707,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/122400/140400/122400,0,b2 G*Cin=3840
48-16-48-32-32-64,6,34.108720,3410872,202.521600,7899,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/126000/97200/165600,0,b2 G*Cin=3840
48-32-16-32-16-64,6,34.144080,3414408,202.060800,5563,PW-DW-DW-PW-PW-PW,1497600/1405012/238196/68400/82800/122400,0,b2 G*Cin=3840
48-16-16-48-32-64,6,34.162720,3416272,189.388800,6987,PW-DW-DW-PW-PW-PW,1497600/1405012/119460/102600/126000/165600,0,b2 G*Cin=3840
48-32-64-64,4,34.216080,3421608,253.670400,9147,PW-DW-DW-PW,1497600/1405012/238196/280800,0,b2 G*Cin=3840
48-48-32-64,4,34.251440,3425144,258.969600,7211,PW-DW-DW-PW,1497600/1405012/356932/165600,0,b2 G*Cin=3840
